date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,square_meters_num,square_meter_price,address,zip_code,city,area,region,nominal_interest_rate,annual_inflation_rate,mortgage_bond_yield_rate
8/5/2024,2024Q3,359948,Summerhouse,regular_sale,1969,2050000,29,3,54,37962.965,Lars Krandsvej 6,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359987,Townhouse,regular_sale,1980,875000,0,4,73,11986.302,Otte Ruds Vej 52,5220,Odense SA,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/5/2024,2024Q3,360000,Villa,regular_sale,1970,3950000,-1,4,121,32644.629,Slettetoften 7,2630,Taastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359877,Townhouse,regular_sale,1964,3300000,-1,3,92,35869.566,Jellerød Have 101,2980,Kokkedal,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359876,Townhouse,regular_sale,1990,1195000,0,4,110,10863.637,Enghaven 8,8740,Brædstrup,East & mid jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,360074,Townhouse,regular_sale,2016,4700000,-4,4,127,37007.875,Adjudantvænget 25,3520,Farum,North Zealand,Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359897,Farm,regular_sale,1887,950000,-13,6,180,5277.778,Hestehaven 17,5620,Glamsbjerg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/5/2024,2024Q3,359875,Summerhouse,family_sale,2004,850000,0,4,80,10625,Langvarigheden 4,9940,Læsø,North jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359949,Summerhouse,regular_sale,1979,2050000,3,4,64,32031.25,Bomager 11,3230,Græsted,North Zealand,Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359976,Apartment,regular_sale,1970,3550000,0,2,76,46710.527,"Falkoner Alle 90, 3. 4",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359890,Townhouse,regular_sale,1948,3095000,0,3,66,46893.938,Røllikevej 17A,8240,Risskov,East & mid jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,360041,Villa,regular_sale,1930,6460000,-4,4,207,31207.729,Grænsevej 35,2650,Hvidovre,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,359938,Farm,regular_sale,1923,6500000,0,4,149,43624.16,Mejerivejen 23,5290,Marslev,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/5/2024,2024Q3,360033,Villa,regular_sale,1977,1420000,-5,5,144,9861.111,Olgavej 79,7800,Skive,South jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359859,Villa,regular_sale,1954,6405000,-1,4,95,67421.055,Kollelevbakken 23,2830,Virum,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,360067,Villa,other_sale,1936,2100000,0,6,356,5898.8765,Mosebyvej 26,7500,Holstebro,South jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359992,Apartment,regular_sale,1893,3000000,-5,2,54,55555.555,"Ãlborggade 7, st. th",2100,København A,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/5/2024,2024Q3,360043,Apartment,regular_sale,1915,780000,0,4,87,8965.518,"Postvej 8, st",7160,Tørring,South jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359925,Villa,regular_sale,1953,1550000,-3,6,140,11071.429,Kirkebækvej 93,8800,Viborg,East & mid jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359906,Villa,regular_sale,1979,900000,-5,4,114,7894.737,Figgenvej 1,6640,Lunderskov,South jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359979,Villa,regular_sale,1973,1437500,-4,3,111,12950.45,Lille Randers 19,8410,Rønde,East & mid jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359861,Summerhouse,family_sale,1976,450000,0,3,61,7377.0493,Liengård 22,9640,Farsø,North jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,359910,Villa,regular_sale,1969,2550000,-7,4,128,19921.875,Overdrevet 2,4623,Lille Skensved,Other islands,Zealand,3.35,1.13,4.34
8/4/2024,2024Q3,360103,Farm,regular_sale,1910,1350000,0,4,109,12385.321,Donsvej 53,6040,Egtved,South jutland,Jutland,3.35,1.13,4.34
8/4/2024,2024Q3,360250,Apartment,regular_sale,1812,3150000,-7,2,68,46323.53,"Nørre Voldgade 26, st",1358,København K,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/4/2024,2024Q3,360137,Villa,regular_sale,1977,1550000,-9,4,141,10992.908,Lillehøjen 34,5270,Odense N,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/4/2024,2024Q3,360150,Apartment,regular_sale,1895,3420000,0,2,49,69795.92,"Valdemarsgade 44, st. th",1665,København V,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/4/2024,2024Q3,360188,Farm,regular_sale,1900,4300000,-4,7,213,20187.793,Obstrupvej 23,8320,Mårslet,East & mid jutland,Jutland,3.35,1.13,4.34
8/4/2024,2024Q3,360199,Apartment,regular_sale,1973,790000,2,2,44,17954.545,Musvågevej 3J,5210,Odense NV,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/4/2024,2024Q3,360086,Apartment,regular_sale,1976,1105000,-4,2,74,14932.433,"Benløseparken 61, 1. tv",4100,Ringsted,Other islands,Zealand,3.35,1.13,4.34
8/4/2024,2024Q3,360261,Townhouse,regular_sale,2018,3650000,0,5,138,26449.275,Høje Taastrup Vej 20A,2630,Taastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/4/2024,2024Q3,360292,Summerhouse,regular_sale,2021,2085000,-2,4,70,29785.715,Fjordstien 24,6950,Ringkøbing,South jutland,Jutland,3.35,1.13,4.34
8/3/2024,2024Q3,360304,Villa,regular_sale,1990,1500000,-6,5,156,9615.385,Kirkevænget 9,6623,Vorbasse,South jutland,Jutland,3.35,1.13,4.34
8/3/2024,2024Q3,360306,Villa,regular_sale,1963,3800000,-5,4,99,38383.84,Rørsangervej 15,4000,Roskilde,Other islands,Zealand,3.35,1.13,4.34
8/3/2024,2024Q3,360301,Villa,regular_sale,1929,1300000,-3,5,135,9629.63,Astergade 13,5591,Gelsted,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/3/2024,2024Q3,360333,Villa,regular_sale,1920,4550000,-5,7,150,30333.334,Egevej 1,7100,Vejle,South jutland,Jutland,3.35,1.13,4.34
8/2/2024,2024Q3,707426,Summerhouse,regular_sale,1963,850000,0,2,48,17708.334,Lille Engvej 1,3630,Jægerspris,North Zealand,Zealand,3.35,1.13,4.34
8/2/2024,2024Q3,707416,Summerhouse,regular_sale,1957,4015000,3,5,76,52828.95,Klitvej 3,6857,Blåvand,South jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707548,Summerhouse,regular_sale,1992,1350000,2,3,57,23684.21,Rødegvej 31,4873,Væggerløse,Other islands,Zealand,3.35,1.13,4.34
8/1/2024,2024Q3,707475,Villa,regular_sale,1976,1995000,0,6,155,12870.968,Morten Vinges Vej 50,9240,Nibe,North jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707502,Villa,regular_sale,1980,450000,0,5,120,3750,Jægerskoven 23,6520,Toftlund,South jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707611,Villa,regular_sale,1973,2795000,-10,4,146,19143.836,Bymosevej 36,8210,Aarhus V,East & mid jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707465,Villa,regular_sale,1950,2295000,0,4,109,21055.045,Gammel Aabenraavej 41,6400,Sønderborg,South jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707578,Villa,regular_sale,1935,3200000,0,5,160,20000,Svanevej 56,5000,Odense C,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/1/2024,2024Q3,707567,Apartment,regular_sale,1972,2000000,-7,2,47,42553.19,"Brannersvej 21, 3. 19",2920,Charlottenlund,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/1/2024,2024Q3,707638,Apartment,regular_sale,2021,2345000,2,2,71,33028.168,"Bydammen 23, st. th",2750,Ballerup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/1/2024,2024Q3,707581,Villa,regular_sale,1973,1750000,-3,4,120,14583.333,Nørregade 7,8410,Rønde,East & mid jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707561,Villa,regular_sale,1937,1600000,-6,5,137,11678.832,Brejning Søndergade 25,7080,Børkop,South jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707545,Villa,regular_sale,1985,600000,0,2,78,7692.3076,Grønningen 15,8783,Hornsyld,East & mid jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707636,Apartment,regular_sale,2022,2700000,-5,2,71,38028.168,"Irma Pedersens Gade 60, st. 2",8000,Aarhus C,East & mid jutland,Jutland,3.35,1.13,4.34
8/1/2024,2024Q3,707525,Villa,regular_sale,1965,1300000,-7,4,108,12037.037,Thorkildsvej 78,3700,Rønne,Bornholm,Bornholm,3.35,1.13,4.34
8/1/2024,2024Q3,707521,Summerhouse,regular_sale,1961,2100000,-4,3,60,35000,Chr. E. Bartholdys Alle 34,3300,Frederiksværk,North Zealand,Zealand,3.35,1.13,4.34
8/1/2024,2024Q3,707532,Farm,regular_sale,1950,825000,-41,5,133,6203.0073,Limfjordsvej 5,7790,Thyholm,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707681,Villa,regular_sale,1962,625000,-10,3,81,7716.0493,Hodsagervej 65,7490,Aulum,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707822,Summerhouse,regular_sale,1992,4250000,-15,6,226,18805.31,Horns Rev 22,6857,Blåvand,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707719,Apartment,regular_sale,1924,2395000,0,2,53,45188.68,"Valby Langgade 199, 1. tv",2500,Valby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707864,Townhouse,regular_sale,1987,3725000,-1,4,124,30040.322,Skyttemosen 34,3450,Allerød,North Zealand,Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707700,Townhouse,family_sale,1986,1168750,0,3,63,18551.588,Steinsgade 15L,5000,Odense C,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/31/2024,2024Q3,707926,Villa,regular_sale,1928,1350000,-25,5,145,9310.345,Seggelundvej 110,6070,Christiansfeld,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707763,Villa,regular_sale,1927,1200000,0,11,240,5000,Bymøllevej 46,4900,Nakskov,Other islands,Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707801,Villa,regular_sale,1934,5585000,-12,5,108,51712.965,Sognevej 66,2820,Gentofte,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707841,Villa,regular_sale,1985,1900000,-5,5,181,10497.237,Korsør Landevej 625,4220,Korsør,Other islands,Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707830,Townhouse,regular_sale,1958,3775000,0,4,96,39322.918,Ãparken 95,2605,Brøndby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707776,Apartment,family_sale,1938,1700000,0,3,90,18888.889,"Herluf Trolles Gade 20, 1. tv",9000,Aalborg,North jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707805,Villa,regular_sale,1980,1145000,-4,7,182,6291.209,Møllegårdsvej 63,6862,Tistrup,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707897,Villa,regular_sale,1927,1350000,-22,9,212,6367.9243,Strucksalle 67,6270,Tønder,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707766,Villa,regular_sale,1973,3200000,0,6,153,20915.033,Søvangen 9,5260,Odense S,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/31/2024,2024Q3,707817,Villa,regular_sale,2002,4500000,0,5,177,25423.729,Dybbølsten 23,6400,Sønderborg,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707726,Villa,regular_sale,1897,1067000,-3,3,85,12552.941,Drisdalsvej 3,4370,Store Merløse,Other islands,Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707705,Villa,regular_sale,1973,1945000,3,3,106,18349.057,Turistvej 8,3390,Hundested,North Zealand,Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707915,Farm,regular_sale,1886,2300000,0,7,152,15131.579,Tim Kirkevej 92,6980,Tim,South jutland,Jutland,3.35,1.13,4.34
7/31/2024,2024Q3,707708,Villa,regular_sale,1923,4955000,-1,7,152,32598.684,Enggade 3,5300,Kerteminde,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/31/2024,2024Q3,707747,Villa,regular_sale,1911,14600000,-6,8,216,67592.59,Poppel Alle 10,2840,Holte,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/31/2024,2024Q3,707767,Villa,regular_sale,1882,975000,-9,4,126,7738.095,Spodsbjergvej 131,5900,Rudkøbing,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/30/2024,2024Q3,708165,Apartment,regular_sale,2013,4495000,0,4,144,31215.277,"Toldbodgade 7, 3. tv",6100,Haderslev,South jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708063,Summerhouse,regular_sale,1977,1270000,-2,2,41,30975.61,Forgården 19,4780,Stege,Other islands,Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708163,Villa,regular_sale,2022,4350000,-3,6,203,21428.572,Lappedykkervej 16,8544,Mørke,East & mid jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708114,Villa,regular_sale,1934,2660000,-5,5,125,21280,Slotsvænget 1,4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708048,Villa,regular_sale,1967,3750000,-1,5,161,23291.926,Solsortevej 1,8382,Hinnerup,East & mid jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,707988,Townhouse,family_sale,1875,799000,0,1,40,19975,Vråbyvej 23B,6792,Rømø,South jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,707984,Villa,regular_sale,1959,630000,-36,3,98,6428.5713,Nørrebrogade 131,8930,Randers NA,East & mid jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708113,Villa,regular_sale,1977,1905000,0,4,105,18142.857,Skyrervej 21,4684,Holmegaard,Other islands,Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,707965,Summerhouse,regular_sale,1978,1010000,-3,4,75,13466.667,Røllikestræde 3,5932,Humble,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/30/2024,2024Q3,708164,Apartment,regular_sale,2018,5995000,0,3,88,68125,"Sundkaj 67, st. th",2150,Nordhavn,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708175,Apartment,regular_sale,2017,2800000,-3,3,91,30769.23,"Pærelunden 5, st. th",4000,Roskilde,Other islands,Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708104,Villa,regular_sale,1860,500000,-9,3,100,5000,Gangervej 1,4840,Nørre Alslev,Other islands,Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708033,Apartment,family_sale,1931,3600000,0,3,59,61016.95,"Astbanegade 37, st. 3",2100,København A,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708166,Townhouse,regular_sale,2014,3500000,-3,5,123,28455.285,Fredensborgparken 53,8260,Viby J,East & mid jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708121,Villa,regular_sale,1979,4350000,-3,6,182,23901.1,Guldregnvej 39,8462,Harlev J,East & mid jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708072,Villa,regular_sale,1973,1790000,-5,4,143,12517.482,Sandagervej 29,9430,Vadum,North jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708159,Apartment,regular_sale,2022,7880000,0,5,121,65123.97,"Olivia Hansens Gade 13, 3. tv",1799,København V,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,707959,Villa,regular_sale,2005,2075000,-5,5,146,14212.329,Brombærbakken 3,7600,Struer,South jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,707971,Villa,regular_sale,1936,3250000,2,3,60,54166.668,Ajax Alle 9,2650,Hvidovre,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708054,Villa,regular_sale,1967,1100000,0,5,138,7971.0146,Jespersvej 8,3700,Rønne,Bornholm,Bornholm,3.35,1.13,4.34
7/30/2024,2024Q3,708066,Summerhouse,regular_sale,1962,1150000,-18,2,87,13218.391,Kastanievej 7,4573,Højby,Other islands,Zealand,3.35,1.13,4.34
7/30/2024,2024Q3,708207,Apartment,regular_sale,1891,3950000,-1,3,98,40306.12,"Thunøgade 35, st. tv",8000,Aarhus C,East & mid jutland,Jutland,3.35,1.13,4.34
7/30/2024,2024Q3,708004,Apartment,regular_sale,1985,2495000,0,3,78,31987.18,"Hvidovrevej 350C, 1. tv",2650,Hvidovre,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/29/2024,2024Q3,708284,Villa,regular_sale,2002,1800000,-5,3,103,17475.729,Mårhøj 21,8751,Gedved,East & mid jutland,Jutland,3.35,1.13,4.34
7/29/2024,2024Q3,708381,Apartment,regular_sale,1976,720000,0,2,67,10746.269,"Svendborgvej 51, 1",4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
7/29/2024,2024Q3,708222,Apartment,regular_sale,2006,2350000,0,3,95,24736.842,"Smedegade 2, 5. mf",7600,Struer,South jutland,Jutland,3.35,1.13,4.34
7/29/2024,2024Q3,708342,Villa,regular_sale,1958,7500000,-6,5,140,53571.43,Arnevangen 28,2840,Holte,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/29/2024,2024Q3,708291,Villa,regular_sale,1949,3075000,-4,6,191,16099.477,Strandvejen 31,3300,Frederiksværk,North Zealand,Zealand,3.35,1.13,4.34
7/29/2024,2024Q3,708330,Villa,other_sale,1768,1500000,0,4,108,13888.889,Birkedommervej 1,8500,Grenaa,East & mid jutland,Jutland,3.35,1.13,4.34
7/29/2024,2024Q3,708290,Villa,regular_sale,1952,490000,-10,2,74,6621.6216,Tinghøjvej 25,7470,Karup J,South jutland,Jutland,3.35,1.13,4.34
7/29/2024,2024Q3,708314,Summerhouse,regular_sale,1972,700000,-7,4,57,12280.702,Teglgårdsparken 11,8882,Fårvang,East & mid jutland,Jutland,3.35,1.13,4.34
7/29/2024,2024Q3,708397,Villa,regular_sale,1970,5050000,-5,5,168,30059.523,Kjærbovænge 1,3520,Farum,North Zealand,Zealand,3.35,1.13,4.34
7/29/2024,2024Q3,708369,Villa,regular_sale,2014,2425000,-3,4,153,15849.673,Rugårdsvej 50,5463,Harndrup,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/29/2024,2024Q3,708418,Villa,regular_sale,1972,1460000,9,9,135,10814.814,Gazellevej 10,8960,Randers SA,East & mid jutland,Jutland,3.35,1.13,4.34
7/29/2024,2024Q3,708303,Apartment,regular_sale,1900,2050000,0,4,95,21578.947,"Mindegade 4, st. th",7430,Ikast,South jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708545,Villa,regular_sale,1958,425000,0,4,108,3935.1853,Kirkegade 11,6800,Varde,South jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708523,Villa,regular_sale,1966,2275000,-9,4,125,18200,Blåmunkevangen 2,3120,Dronningmølle,North Zealand,Zealand,3.35,1.13,4.34
7/28/2024,2024Q3,708551,Villa,regular_sale,1968,4600000,-3,4,113,40707.965,Blomstermarken 14,3060,Espergærde,North Zealand,Zealand,3.35,1.13,4.34
7/28/2024,2024Q3,708529,Townhouse,family_sale,1979,1552500,0,4,125,12420,Kildevangsparken 40,4390,Vipperød,Other islands,Zealand,3.35,1.13,4.34
7/28/2024,2024Q3,708492,Villa,other_sale,1963,750000,0,4,121,6198.347,Vandmøllevej 24,8723,Løsning,East & mid jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708611,Villa,regular_sale,1964,1400000,-12,6,176,7954.5454,Elius Andersens Vej 34,9900,Frederikshavn,North jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708544,Apartment,regular_sale,1878,3714000,6,3,131,28351.145,"Nørregade 20, 3",9000,Aalborg,North jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708474,Townhouse,regular_sale,1973,2995000,0,4,106,28254.717,Georginehaven 104,2765,Smørum,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/28/2024,2024Q3,708532,Apartment,regular_sale,1968,525000,0,4,92,5706.522,"Ãgirsvej 47, st. th",8920,Randers NV,East & mid jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708510,Villa,regular_sale,1983,2995000,0,7,160,18718.75,Frank Jægers Vej 11,8600,Silkeborg,East & mid jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708506,Villa,other_sale,1925,350000,0,4,101,3465.3464,Mamrelund 27,5370,Mesinge,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/28/2024,2024Q3,708614,Summerhouse,regular_sale,2018,3875000,-3,5,139,27877.697,Søren Møllersvej 20,8410,Rønde,East & mid jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708499,Apartment,regular_sale,1894,6300000,0,3,108,58333.332,"Godsbanegade 1, 1",7330,Brande,South jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708604,Townhouse,regular_sale,2008,2600000,0,4,116,22413.793,Dyssegårdsvej 2C,4621,Gadstrup,Other islands,Zealand,3.35,1.13,4.34
7/28/2024,2024Q3,708473,Villa,regular_sale,1972,1850000,-2,8,212,8726.415,Valmuevej 4,8700,Horsens,East & mid jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708513,Farm,regular_sale,1915,1050000,-4,5,201,5223.8804,Alstrupvej 14,6950,Ringkøbing,South jutland,Jutland,3.35,1.13,4.34
7/28/2024,2024Q3,708476,Townhouse,regular_sale,1892,795000,0,4,78,10192.308,Lille Madsegade 93,3700,Rønne,Bornholm,Bornholm,3.35,1.13,4.34
7/28/2024,2024Q3,708568,Summerhouse,regular_sale,1961,1910000,-4,6,102,18725.49,Kokkevang 13,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
7/27/2024,2024Q3,708649,Farm,family_sale,1880,6000000,0,5,210,28571.428,Rudmevej 145,5750,Ringe,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/27/2024,2024Q3,708675,Villa,regular_sale,1953,7995000,0,6,133,60112.78,Virum Stationsvej 210,2830,Virum,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/27/2024,2024Q3,708666,Villa,regular_sale,1988,4250000,-5,4,139,30575.54,Boholmsvej 6B,3250,Gilleleje,North Zealand,Zealand,3.35,1.13,4.34
7/27/2024,2024Q3,708669,Apartment,regular_sale,1971,1625000,0,3,91,17857.143,"Holmegårdsparken 21, 2. tv",2980,Kokkedal,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/27/2024,2024Q3,708673,Villa,regular_sale,1972,1300000,-3,5,175,7428.5713,Sorø Landevej 317,4261,Dalmose,Other islands,Zealand,3.35,1.13,4.34
7/26/2024,2024Q3,708744,Villa,regular_sale,1972,1000000,1,5,144,6944.4443,Vibevej 18,8830,Tjele,East & mid jutland,Jutland,3.35,1.13,4.34
7/26/2024,2024Q3,708758,Villa,regular_sale,1964,3875000,-3,4,105,36904.76,Sjølundvej 3,2650,Hvidovre,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/25/2024,2024Q3,708775,Townhouse,regular_sale,1985,715000,-5,3,82,8719.512,Strandparken 1D,5642,Millinge,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/25/2024,2024Q3,708807,Summerhouse,regular_sale,1977,1630000,-4,4,61,26721.31,Banken 9,5900,Rudkøbing,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/25/2024,2024Q3,708860,Apartment,regular_sale,1897,2600000,0,3,55,47272.727,"Sjællandsgade 7, 1. tv",6700,Esbjerg,South jutland,Jutland,3.35,1.13,4.34
7/25/2024,2024Q3,708894,Villa,regular_sale,1953,1850000,-2,6,139,13309.353,Pilevej 4,7700,Thisted,South jutland,Jutland,3.35,1.13,4.34
7/25/2024,2024Q3,708815,Apartment,regular_sale,1935,4010000,-6,4,103,38932.04,"Engelsborgvej 27, 1. th",2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/25/2024,2024Q3,708995,Summerhouse,regular_sale,1959,1100000,0,2,42,26190.477,Hf. Maglebylund 89,2791,Dragør,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/25/2024,2024Q3,708898,Villa,regular_sale,1958,745000,0,4,126,5912.698,Allegade 40,6500,Vojens,South jutland,Jutland,3.35,1.13,4.34
7/25/2024,2024Q3,708832,Villa,regular_sale,1958,5498000,0,7,155,35470.97,Neptunvej 4,8270,Højbjerg,East & mid jutland,Jutland,3.35,1.13,4.34
7/25/2024,2024Q3,708963,Townhouse,regular_sale,2017,2575000,0,3,106,24292.453,Græsgangen 99,4100,Ringsted,Other islands,Zealand,3.35,1.13,4.34
7/25/2024,2024Q3,708881,Villa,regular_sale,1981,685000,-7,5,180,3805.5557,Buevej 3A,5985,Søby Ãrø,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/25/2024,2024Q3,708962,Apartment,regular_sale,1946,278000,-26,2,92,3021.739,"Morumvej 17, 1",9600,Aars,North jutland,Jutland,3.35,1.13,4.34
7/25/2024,2024Q3,708810,Villa,regular_sale,1962,1580000,-4,5,150,10533.333,Orenæsvej 32,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709138,Villa,regular_sale,1958,4750000,-1,5,152,31250,Nattergalevej 10,4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709065,Apartment,regular_sale,1902,1775000,-4,2,89,19943.82,"Drewsensvej 54, st",8600,Silkeborg,East & mid jutland,Jutland,3.35,1.13,4.34
7/24/2024,2024Q3,709028,Apartment,family_sale,1950,1300000,0,1,35,37142.855,"Helmer Søgårds Alle 12, st. mf",2770,Kastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709188,Apartment,regular_sale,1955,1800000,-2,2,53,33962.266,"Herlev Hovedgade 99A, 2. tv",2730,Herlev,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709132,Villa,regular_sale,1968,1800000,-5,4,130,13846.154,Odensevej 167,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709026,Townhouse,regular_sale,1936,1595000,0,4,114,13991.229,Kirkegade 17,4050,Skibby,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709212,Villa,regular_sale,1986,2095000,0,4,102,20539.215,Skovkanten 60,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709210,Villa,regular_sale,1984,6950000,-5,5,138,50362.32,Ellebuen 3,2950,Vedbæk,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
